Fecha,Hora_Entrada,Hora_Salida,ID_Caja,ID_Producto,Temperatura_Actual,Ubicacion,ID_Robot,ID_Celda,ID_Pedido,Numero_Serie,Responsable,horas_almacenado,Num_Fila_Repetida
26/06/2023,9,19,caja002,67,12,b34,robot 2,0,362,327,8,10,1
26/06/2023,6,17,caja003,74,12,l03,robot 1,0,47,372,4,11,2
26/06/2023,8,18,caja002,29,12,g28,robot 4,n/a,264,122,5,10,2
26/06/2023,10,23,caja003,41,12,k17,robot 4,n/a,393,204,1,13,5
26/06/2023,10,16,caja004,47,12,f14,robot 1,1,380,402,9,6,3
26/06/2023,7,19,caja002,48,12,m16,robot 2,n/a,433,29,3,12,3
26/6/2023,4,23,caja004,59,12,f02,robot 2,n/a,94,25,3,19,3
26/06/2023,9,22,caja001,72,12,i07,robot 1,2,496,198,1,13,3
26/06/2023,7,18,na,7,3,f35,n/a,2,256,225,7,11,2
26/6/2023,13,20,caja003,90,3,m38,robot 4,0,377,188,3,7,2
26/6/2023,5,16,caja004,44,12,g19,robot 3,n/a,400,288,9,11,4
26/06/2023,11,14,caja004,12,3,n40,n/a,2,142,219,2,3,3
26/6/2023,12,14,caja004,51,12,o27,robot 3,2,285,425,1,2,1
26/06/2023,10,21,caja001,4,12,d38,robot 4,1,346,314,10,11,3
26/6/2023,11,23,caja001,100,3,e01,robot 1,0,364,491,10,12,4
26/06/2023,13,17,caja003,4,12,o37,robot 3,n/a,236,299,8,4,2
26/6/2023,8,21,caja001,33,12,q10,n/a,1,35,171,8,13,1
26/06/2023,5,22,caja001,51,12,p13,robot 3,0,410,483,9,17,0
26/6/2023,13,21,caja003,6,12,h21,robot 4,0,210,333,5,8,3
26/06/2023,12,18,na,31,3,g34,robot 1,1,102,259,1,6,1
26/06/2023,7,15,caja003,2,12,o27,robot 4,n/a,57,419,3,8,2
26/06/2023,8,23,caja003,64,3,o34,robot 3,0,185,31,9,15,2
26/6/2023,8,23,na,100,12,o27,robot 3,0,418,241,3,15,3
26/06/2023,8,15,na,52,3,n33,robot 4,1,74,425,8,7,2
26/6/2023,13,20,caja003,40,3,e19,robot 2,1,37,177,9,7,2
26/06/2023,12,20,caja001,77,3,p13,n/a,n/a,126,485,1,8,1
26/6/2023,4,15,caja001,56,12,b11,robot 1,0,492,124,4,11,1
26/6/2023,7,16,caja002,73,12,g06,robot 4,1,44,192,5,9,2
26/6/2023,12,19,caja003,97,12,f15,n/a,1,336,297,7,7,3
26/06/2023,4,22,caja004,83,12,q01,robot 2,n/a,429,429,4,18,2
26/6/2023,13,19,caja001,88,3,k11,robot 4,n/a,317,52,1,6,1
26/6/2023,10,23,caja003,41,12,k13,n/a,n/a,27,310,7,13,5
26/06/2023,10,14,caja001,79,3,p24,robot 2,n/a,221,259,1,4,3
26/6/2023,4,17,caja003,82,12,p10,robot 2,n/a,78,92,4,13,4
26/6/2023,4,22,caja004,51,3,k37,robot 3,1,132,33,5,18,3
26/06/2023,5,21,caja003,29,12,i16,n/a,0,343,55,4,16,1
26/06/2023,12,23,caja004,44,12,a31,robot 3,2,451,160,5,11,1
26/06/2023,6,18,na,35,12,k08,robot 2,n/a,176,214,6,12,0
26/6/2023,6,22,caja002,60,3,g30,robot 2,1,148,330,10,16,1
26/6/2023,13,15,caja001,82,3,i11,n/a,0,430,480,10,2,3
26/6/2023,9,19,caja001,79,3,n40,robot 1,2,273,137,8,10,4
26/06/2023,13,15,caja002,68,12,k13,robot 1,1,349,303,6,2,6
26/6/2023,7,15,na,71,12,g05,robot 2,1,456,267,2,8,4
26/6/2023,13,18,caja004,72,12,p20,robot 4,n/a,60,240,5,5,6
26/6/2023,13,21,caja002,55,12,j06,robot 2,0,219,228,8,8,6
26/06/2023,4,18,caja004,95,12,f02,robot 4,1,326,363,8,14,4
26/06/2023,13,16,caja003,36,12,c27,robot 3,1,344,495,1,3,4
26/6/2023,8,20,caja002,66,12,j29,robot 2,n/a,324,285,8,12,0
26/06/2023,8,22,caja004,82,12,g17,robot 3,2,4,269,1,14,1
26/06/2023,4,18,caja003,18,3,q06,n/a,0,53,473,6,14,1
26/06/2023,10,15,caja003,62,12,b18,robot 1,0,269,481,8,5,5
26/06/2023,4,15,caja004,23,12,e26,robot 3,1,408,412,8,11,1
26/06/2023,13,14,na,64,12,m12,n/a,1,138,266,3,1,2
26/06/2023,4,22,caja003,60,12,a14,robot 1,n/a,258,499,3,18,2
26/06/2023,11,20,na,56,12,p10,robot 2,n/a,163,328,8,9,5
26/06/2023,10,19,caja003,54,12,f36,robot 3,0,261,12,8,9,3
26/6/2023,8,18,na,85,3,m31,robot 4,0,241,139,7,10,5
26/6/2023,4,15,caja004,47,12,h25,robot 2,n/a,113,111,1,11,1
26/6/2023,5,16,na,69,3,q20,robot 1,2,83,100,8,11,3
26/6/2023,5,14,caja003,15,3,k08,robot 2,n/a,352,187,10,9,1
26/06/2023,9,23,caja001,41,3,g16,robot 4,1,303,20,6,14,3
26/06/2023,5,19,caja003,72,12,l36,robot 2,n/a,34,314,4,14,3
26/06/2023,11,14,caja004,48,3,d27,robot 4,1,89,350,1,3,2
26/06/2023,9,23,caja001,69,12,a36,robot 1,1,267,226,1,14,3
26/06/2023,10,20,caja002,78,12,q10,n/a,1,432,374,10,10,2
26/6/2023,11,23,caja002,87,3,m24,n/a,1,159,327,3,12,4
26/06/2023,5,18,caja001,89,3,j08,robot 1,1,291,177,5,13,2
26/06/2023,6,16,caja004,26,12,q38,robot 1,2,75,108,6,10,1
26/6/2023,7,21,caja002,37,3,k14,robot 2,2,179,21,2,14,3
26/06/2023,7,16,caja002,92,12,i14,n/a,n/a,129,247,1,9,4
26/06/2023,5,17,caja002,63,3,p29,robot 1,2,415,306,10,12,2
26/6/2023,8,15,caja004,21,3,m11,n/a,n/a,473,445,4,7,2
26/06/2023,13,14,caja004,40,3,a34,robot 3,2,467,201,10,1,4
26/6/2023,9,23,caja004,72,12,i02,n/a,2,469,86,5,14,5
26/06/2023,9,19,caja003,1,12,f08,robot 2,n/a,116,130,5,10,4
26/06/2023,12,22,caja001,43,12,q33,robot 3,0,286,468,8,10,4
26/06/2023,8,19,caja003,61,12,n35,robot 3,1,346,67,7,11,4
26/6/2023,8,19,caja001,88,12,g15,robot 4,0,266,433,8,11,4
26/06/2023,4,18,caja002,20,3,j22,robot 2,2,362,195,10,14,3
26/06/2023,11,14,caja003,77,12,h28,robot 1,1,173,104,5,3,5
26/06/2023,12,22,caja002,23,3,a40,robot 2,n/a,111,275,8,10,1
26/6/2023,13,23,caja002,44,12,g37,robot 1,0,397,149,5,10,3
26/06/2023,8,16,caja001,25,3,b07,robot 2,1,394,378,8,8,4
26/6/2023,6,17,caja004,29,12,a26,robot 3,0,86,73,2,11,2
26/6/2023,10,18,caja002,72,12,i16,robot 2,2,132,488,5,8,2
26/06/2023,6,18,na,93,3,q35,robot 4,0,343,154,8,12,3
26/06/2023,9,21,caja002,24,3,m22,robot 3,n/a,263,158,6,12,0
26/6/2023,8,14,caja002,45,3,b01,robot 2,1,361,390,4,6,8
26/06/2023,6,14,caja004,3,12,p27,robot 4,n/a,259,290,10,8,2
26/6/2023,6,22,caja001,33,3,p27,robot 4,2,85,51,9,16,3
26/6/2023,6,17,caja004,33,12,m20,robot 4,0,32,410,10,11,5
26/6/2023,8,14,caja004,78,12,c09,robot 2,n/a,12,373,2,6,2
26/06/2023,5,16,caja001,57,3,p22,n/a,2,390,231,4,11,3
26/6/2023,8,18,caja003,12,3,a27,robot 2,0,151,58,1,10,2
26/06/2023,8,17,caja003,14,3,l02,n/a,1,369,7,9,9,4
26/06/2023,5,15,caja003,53,12,o05,robot 4,0,380,487,6,10,2
26/6/2023,13,19,caja001,59,3,o36,robot 2,1,124,355,7,6,3
26/6/2023,12,18,caja004,35,12,a01,robot 4,0,75,48,10,6,2
26/06/2023,11,21,caja003,50,12,h02,robot 3,0,437,59,4,10,3
26/06/2023,7,15,caja002,23,3,l03,robot 2,n/a,155,289,2,8,3
26/6/2023,5,20,caja003,48,12,b15,robot 2,1,488,461,7,15,6
26/06/2023,10,15,caja002,92,12,n09,robot 3,2,287,290,5,5,3
26/6/2023,4,22,caja003,40,3,d04,robot 4,1,401,465,10,18,0
26/06/2023,8,20,caja004,60,3,a21,robot 4,1,483,215,10,12,5
26/6/2023,10,22,caja003,9,12,f39,robot 4,1,138,478,5,12,2
26/06/2023,12,22,caja002,2,12,k26,robot 3,1,25,85,5,10,3
26/06/2023,7,14,caja001,14,12,m15,robot 2,1,125,270,2,7,3
26/6/2023,6,15,caja004,85,3,k19,robot 3,0,225,353,4,9,0
26/6/2023,11,16,caja003,74,12,c15,robot 3,n/a,444,439,9,5,3
26/06/2023,12,21,caja001,16,12,c25,robot 4,0,362,161,8,9,1
26/06/2023,6,19,caja004,17,3,h14,robot 4,n/a,300,262,4,13,2
26/6/2023,12,17,caja002,46,12,l21,robot 3,0,12,482,7,5,1
26/06/2023,8,18,caja003,17,12,f03,n/a,2,184,478,3,10,6
26/06/2023,5,17,caja001,20,3,j19,n/a,1,122,47,6,12,3
26/06/2023,10,18,caja003,18,3,g39,n/a,1,476,450,8,8,1
26/06/2023,12,22,caja002,88,12,g01,n/a,n/a,15,106,7,10,4
26/06/2023,8,21,caja004,59,12,d03,robot 4,0,112,485,9,13,4
26/06/2023,7,21,caja003,11,12,b17,robot 2,n/a,290,315,10,14,3
26/06/2023,12,14,caja004,38,12,q28,n/a,0,172,182,1,2,6
26/06/2023,13,18,caja002,94,12,o34,n/a,2,136,495,6,5,3
26/6/2023,7,15,caja001,46,12,e24,robot 2,2,483,102,1,8,2
26/06/2023,4,22,caja003,96,12,g33,robot 2,0,487,350,3,18,2
26/6/2023,12,21,caja001,1,3,i39,robot 3,1,395,63,6,9,2
26/06/2023,10,20,caja003,16,12,n40,robot 3,n/a,89,100,1,10,5
26/6/2023,6,22,caja004,34,12,h35,n/a,n/a,258,195,5,16,3
26/6/2023,7,18,caja002,7,3,f15,robot 1,2,452,260,8,11,4
26/06/2023,9,20,caja003,43,12,b20,robot 3,0,475,455,5,11,9
26/6/2023,7,22,caja001,69,3,c19,robot 3,0,223,184,8,15,6
26/06/2023,6,22,caja001,48,3,k06,n/a,0,428,37,4,16,3
26/06/2023,5,22,caja004,91,3,m08,robot 3,0,342,123,1,17,5
26/06/2023,5,15,caja001,86,3,p03,robot 4,2,417,153,8,10,2
26/06/2023,8,19,caja004,97,12,j04,robot 1,1,329,67,2,11,1
26/6/2023,6,19,caja001,57,3,m08,robot 1,0,374,206,2,13,6
26/6/2023,5,19,caja004,4,3,g02,robot 1,2,462,120,9,14,0
26/06/2023,7,16,caja003,56,3,p26,n/a,1,213,458,7,9,3
26/06/2023,6,19,caja004,51,12,e04,robot 3,0,429,219,7,13,4
26/06/2023,4,16,caja001,28,12,q20,n/a,2,5,380,10,12,4
26/6/2023,4,23,caja001,51,3,a14,robot 3,n/a,208,384,5,19,3
26/06/2023,6,18,caja001,88,12,m34,robot 3,2,477,99,9,12,4
26/6/2023,7,14,caja002,57,12,h37,robot 2,2,455,498,8,7,2
26/06/2023,12,20,na,82,12,i07,n/a,1,487,372,4,8,4
26/06/2023,7,14,caja003,21,12,i08,robot 4,1,83,319,10,7,0
26/06/2023,12,20,caja002,98,3,i13,n/a,n/a,458,201,5,8,1
26/6/2023,7,18,caja002,16,12,q09,robot 4,2,467,230,6,11,3
26/06/2023,7,22,caja003,36,12,m05,robot 1,2,446,417,7,15,4
26/6/2023,11,18,caja004,42,3,d13,robot 4,2,266,115,2,7,1
26/6/2023,6,14,caja004,78,12,h19,robot 2,1,381,270,10,8,4
26/06/2023,6,23,caja004,70,12,e07,robot 2,n/a,439,242,2,17,4
26/06/2023,10,21,caja001,21,3,b29,robot 1,1,404,8,10,11,4
26/6/2023,12,22,caja001,1,12,k29,robot 1,1,359,212,7,10,2
26/6/2023,6,14,caja003,90,3,k17,robot 1,0,406,462,7,8,6
26/6/2023,4,22,caja002,68,12,g28,robot 2,1,301,186,9,18,3
26/6/2023,4,23,caja004,3,3,f05,robot 1,n/a,311,174,5,19,2
26/6/2023,5,15,caja003,19,3,c37,n/a,n/a,49,237,2,10,2
26/6/2023,8,23,caja001,32,12,i14,robot 4,1,136,338,5,15,5
26/06/2023,4,20,caja001,100,12,b20,robot 2,0,403,7,3,16,10
26/06/2023,8,20,caja001,71,12,i24,n/a,1,395,257,4,12,5
26/6/2023,8,21,caja004,58,3,b21,n/a,0,229,109,2,13,5
26/6/2023,5,21,caja001,68,12,j19,robot 2,2,188,75,10,16,4
26/06/2023,8,20,caja001,73,12,k10,robot 4,0,296,49,6,12,1
26/06/2023,13,18,caja004,41,3,a04,robot 1,n/a,104,161,9,5,2
26/06/2023,11,20,caja001,58,3,i21,robot 1,0,188,190,10,9,1
26/6/2023,5,19,caja004,95,12,g25,robot 1,0,413,132,7,14,0
26/06/2023,7,16,caja002,41,12,c23,robot 4,n/a,195,471,4,9,1
26/6/2023,8,18,caja004,96,12,o19,robot 1,0,256,465,4,10,5
26/06/2023,9,22,caja004,85,3,g31,robot 4,2,270,405,8,13,1
26/6/2023,7,18,caja003,24,12,o19,robot 4,1,116,2,4,11,6
26/06/2023,8,17,caja003,95,12,k02,robot 1,1,430,176,10,9,4
26/06/2023,4,16,caja002,83,12,o25,robot 4,0,469,250,1,12,3
26/06/2023,12,14,caja001,31,12,b10,n/a,1,81,76,9,2,1
26/06/2023,11,23,caja002,100,3,l22,robot 1,n/a,291,435,3,12,2
26/6/2023,8,18,caja003,65,12,c02,n/a,2,209,121,6,10,2
26/06/2023,10,18,caja001,9,3,k38,n/a,1,318,28,2,8,3
26/06/2023,13,17,caja004,52,12,c02,robot 1,2,217,295,5,4,3
26/06/2023,12,23,caja002,6,3,g06,robot 3,1,428,378,8,11,3
26/6/2023,13,21,caja003,37,12,e21,n/a,n/a,257,452,6,8,3
26/06/2023,4,18,caja001,52,12,e10,robot 1,1,229,100,4,14,1
26/06/2023,12,18,caja003,13,12,n28,robot 2,0,493,354,4,6,3
26/06/2023,13,21,caja002,95,3,a02,robot 2,2,10,21,5,8,3
26/06/2023,7,14,caja001,96,3,e26,robot 4,2,414,291,3,7,2
26/06/2023,4,19,caja003,40,12,m11,robot 1,n/a,271,361,10,15,3
26/06/2023,12,22,na,97,3,n28,robot 2,2,208,126,10,10,4
26/06/2023,5,19,caja001,27,3,j19,robot 4,1,268,172,9,14,5
26/6/2023,6,16,caja003,6,12,g37,robot 3,1,247,347,6,10,4
26/6/2023,5,16,caja003,46,3,d07,robot 1,1,69,95,8,11,2
26/06/2023,5,16,caja001,1,12,o14,robot 3,n/a,123,118,10,11,3
26/06/2023,10,20,na,8,3,c05,robot 4,n/a,10,404,9,10,1
26/6/2023,11,22,caja003,61,12,d17,robot 1,0,396,148,4,11,3
26/06/2023,11,15,caja003,58,3,e09,robot 1,0,382,496,2,4,3
26/06/2023,13,19,caja002,95,3,a01,robot 1,1,184,131,6,6,3
26/06/2023,12,23,caja004,23,3,g28,n/a,1,436,23,6,11,4
26/6/2023,9,21,caja002,80,3,m28,robot 2,n/a,160,297,1,12,7
26/6/2023,10,19,caja003,34,12,q16,n/a,1,81,458,4,9,2
26/6/2023,5,16,caja004,53,3,f40,robot 4,1,109,304,2,11,6
26/06/2023,12,19,caja001,85,12,j05,robot 3,2,199,183,7,7,0
26/6/2023,6,16,caja003,71,12,o23,robot 1,2,214,370,3,10,1
26/06/2023,8,19,caja003,88,3,k36,n/a,1,462,477,4,11,3
26/6/2023,6,23,caja004,65,3,m35,robot 4,0,156,27,2,17,3
26/06/2023,10,19,caja001,74,12,o18,n/a,1,156,453,5,9,2
26/6/2023,11,22,caja002,89,3,m16,n/a,2,257,14,1,11,4
26/6/2023,6,20,caja003,75,12,b08,robot 3,n/a,460,276,7,14,0
26/6/2023,9,23,caja003,3,3,f06,robot 4,2,168,438,6,14,4
26/06/2023,10,21,caja002,27,12,d35,robot 2,0,66,439,7,11,1
26/06/2023,12,20,caja004,55,3,i32,robot 1,n/a,67,473,9,8,4
26/6/2023,6,20,caja001,45,3,b14,robot 2,0,83,112,6,14,1
26/06/2023,5,14,caja004,31,3,j03,robot 2,2,93,378,7,9,0
26/6/2023,4,14,caja001,44,3,b34,robot 2,1,440,97,8,10,2
26/6/2023,13,14,caja002,74,3,d30,robot 3,2,468,288,3,1,4
26/6/2023,4,23,caja002,56,3,g23,robot 1,2,311,453,5,19,3
26/6/2023,4,17,caja002,85,12,e38,robot 3,1,96,261,5,13,3
26/06/2023,8,15,caja003,77,3,c08,robot 4,2,115,119,6,7,4
26/6/2023,11,14,na,35,12,g06,robot 4,2,487,496,1,3,4
26/06/2023,9,22,caja003,12,12,l18,n/a,2,166,380,9,13,2
26/6/2023,8,15,caja003,68,12,c15,robot 1,2,360,457,5,7,4
26/06/2023,10,23,caja001,89,12,p34,robot 4,1,52,381,6,13,2
26/6/2023,8,15,caja001,86,3,e24,robot 1,1,310,139,5,7,3
26/06/2023,12,23,caja001,94,12,p30,robot 1,0,171,378,7,11,3
26/06/2023,5,22,caja003,83,12,b36,robot 1,n/a,459,152,7,17,6
26/06/2023,9,22,caja002,60,3,f25,robot 4,n/a,190,47,3,13,1
26/06/2023,10,21,caja003,39,3,b33,robot 2,0,235,298,5,11,3
26/6/2023,7,18,na,70,3,h11,robot 1,2,403,366,6,11,4
26/6/2023,6,16,caja004,95,3,e19,robot 1,n/a,449,494,3,10,3
26/06/2023,11,19,caja001,85,3,j40,robot 4,1,462,474,10,8,5
26/06/2023,9,23,caja003,66,3,o24,robot 3,1,486,392,8,14,2
26/06/2023,6,17,caja002,30,12,n01,robot 4,2,277,473,5,11,1
26/06/2023,6,23,caja004,37,3,m16,robot 1,0,108,331,3,17,5
26/06/2023,9,22,caja003,54,12,f08,robot 3,n/a,31,33,4,13,5
26/06/2023,6,14,caja002,20,12,i12,n/a,n/a,81,436,4,8,2
26/06/2023,7,16,caja003,9,12,e04,robot 4,1,430,411,10,9,5
26/06/2023,5,17,caja001,38,3,j11,robot 2,1,455,69,7,12,1
26/6/2023,13,21,caja003,21,3,g26,robot 4,1,432,194,8,8,4
26/6/2023,10,15,caja004,78,3,f28,robot 1,0,223,113,2,5,0
26/06/2023,9,23,na,82,12,j19,robot 1,0,304,401,2,14,6
26/06/2023,8,17,caja002,92,3,n35,robot 4,0,482,51,6,9,5
26/6/2023,10,20,caja003,45,3,h09,robot 3,0,160,71,3,10,2
26/6/2023,11,15,caja004,41,12,d03,robot 4,n/a,44,88,7,4,5
26/6/2023,13,14,caja001,50,3,b01,robot 1,0,280,65,10,1,9
26/06/2023,7,14,caja001,70,3,c34,robot 4,n/a,195,112,2,7,6
26/6/2023,7,14,caja004,49,3,p07,robot 4,2,492,498,5,7,2
26/06/2023,5,22,caja001,39,3,h01,robot 1,0,485,108,3,17,5
26/6/2023,7,18,na,58,12,l14,robot 1,1,304,395,4,11,5
26/6/2023,11,23,caja001,17,12,d19,robot 4,0,188,441,5,12,2
26/06/2023,10,21,caja002,32,3,b18,robot 3,1,145,166,8,11,6
26/06/2023,4,21,caja002,84,12,g23,n/a,0,348,484,9,17,4
26/06/2023,10,20,na,91,3,o30,robot 4,0,213,270,3,10,3
26/6/2023,13,19,caja003,31,3,e29,robot 4,1,199,463,1,6,2
26/06/2023,4,17,caja002,16,12,p33,robot 3,0,175,111,10,13,4
26/06/2023,9,16,caja002,47,3,p02,robot 3,0,222,385,2,7,2
26/06/2023,13,20,caja001,21,12,d30,robot 1,1,256,147,8,7,5
26/06/2023,4,15,na,26,12,e01,n/a,2,395,319,4,11,5
26/06/2023,11,19,caja003,54,3,i16,robot 2,n/a,495,81,8,8,3
26/06/2023,12,20,caja004,89,12,o02,n/a,0,330,361,4,8,5
26/06/2023,6,16,caja001,35,12,p38,robot 1,2,8,330,2,10,0
26/06/2023,9,14,caja003,55,3,a22,robot 1,1,425,322,9,5,3
26/6/2023,10,22,caja004,24,3,d12,robot 4,2,378,395,8,12,6
26/06/2023,5,21,caja003,85,12,k30,robot 4,2,166,433,8,16,1
26/6/2023,12,23,caja002,1,3,q35,robot 1,2,403,17,6,11,4
26/06/2023,11,15,na,82,3,e10,n/a,2,68,295,4,4,2
26/06/2023,13,17,caja001,27,3,b29,robot 3,n/a,441,199,7,4,5
26/6/2023,9,19,caja004,57,3,g29,robot 3,0,469,9,9,10,1
26/06/2023,11,14,caja003,4,3,m13,n/a,0,55,215,8,3,2
26/06/2023,9,18,caja003,40,12,b01,robot 3,1,150,282,3,9,10
26/6/2023,10,22,caja002,61,3,f32,robot 2,n/a,389,424,4,12,4
26/06/2023,7,14,caja004,91,12,e38,robot 3,2,478,248,1,7,4
26/6/2023,12,15,caja001,44,3,h01,n/a,n/a,399,131,2,3,6
26/06/2023,8,22,caja001,34,12,n31,n/a,n/a,34,427,1,14,5
26/06/2023,9,22,caja003,9,12,f13,n/a,n/a,20,245,8,13,4
26/06/2023,7,17,caja001,26,3,k01,robot 4,2,415,209,7,10,1
26/06/2023,12,16,caja001,57,12,f07,robot 2,2,161,454,9,4,0
26/06/2023,7,19,caja004,35,12,l01,robot 3,1,93,494,6,12,4
26/6/2023,7,20,na,58,12,g13,robot 2,n/a,424,433,8,13,1
26/06/2023,4,20,caja001,90,12,j33,robot 3,2,236,21,4,16,2
26/06/2023,5,21,caja001,28,12,f31,n/a,2,272,309,2,16,3
26/6/2023,6,14,caja002,99,12,m15,robot 3,1,452,395,8,8,4
26/06/2023,8,22,caja003,29,3,n38,robot 4,n/a,259,155,6,14,3
26/06/2023,10,21,caja004,30,3,j20,n/a,n/a,227,145,5,11,2
26/06/2023,10,21,caja003,28,3,g38,robot 4,0,93,121,2,11,2
26/6/2023,6,19,caja003,81,12,p22,robot 1,2,194,243,4,13,4
26/06/2023,8,20,caja002,20,12,l18,robot 4,0,84,154,5,12,3
26/6/2023,6,14,caja004,76,12,b26,robot 2,2,102,283,3,8,4
26/06/2023,12,20,caja001,19,12,f21,robot 3,0,387,336,2,8,2
26/06/2023,11,21,caja001,5,3,d24,robot 3,0,246,484,3,10,4
26/06/2023,11,15,caja001,72,3,k17,robot 2,2,44,470,4,4,7
26/06/2023,11,23,na,77,3,b11,n/a,2,167,37,5,12,2
26/6/2023,7,20,caja003,31,12,n03,robot 1,2,378,145,1,13,3
26/6/2023,12,18,caja004,40,3,q01,robot 3,n/a,472,284,1,6,3
26/06/2023,11,21,caja004,89,12,m11,robot 1,2,68,217,7,10,4
26/06/2023,11,15,caja004,81,12,p12,robot 4,n/a,456,173,5,4,2
26/6/2023,9,17,caja003,30,3,a25,robot 4,1,245,152,1,8,4
26/6/2023,11,19,caja004,100,3,q24,robot 3,2,189,124,8,8,1
26/6/2023,5,23,caja004,52,12,c32,robot 1,n/a,97,485,5,18,3
26/6/2023,4,23,caja001,94,12,p12,robot 2,0,276,6,5,19,3
26/6/2023,6,23,caja001,81,12,o15,robot 4,n/a,412,80,6,17,2
26/06/2023,7,17,na,76,3,k31,robot 4,n/a,54,351,7,10,3
26/06/2023,10,18,na,25,12,m23,robot 4,0,33,78,5,8,1
26/06/2023,8,15,caja004,46,3,m13,robot 2,0,29,350,4,7,3
26/06/2023,5,15,caja004,1,3,c30,n/a,n/a,33,339,10,10,3
26/6/2023,10,21,na,21,12,d07,robot 2,1,32,24,3,11,3
26/6/2023,9,22,caja002,82,3,o33,robot 2,n/a,445,418,1,13,3
26/6/2023,10,15,na,44,12,m39,n/a,n/a,32,236,7,5,2
26/6/2023,4,14,caja003,5,3,m34,robot 4,n/a,339,309,3,10,5
26/06/2023,10,15,caja004,45,12,f11,robot 3,n/a,343,275,4,5,1
26/6/2023,12,20,caja004,31,3,l01,robot 4,2,395,394,6,8,5
26/6/2023,10,17,caja002,72,3,i20,robot 2,2,396,49,7,7,3
26/6/2023,10,18,caja002,23,3,k18,robot 2,1,439,437,10,8,5
26/6/2023,5,15,caja002,4,12,n32,robot 3,n/a,132,308,9,10,1
26/06/2023,8,22,caja003,23,12,o03,robot 4,1,403,219,6,14,9
26/06/2023,10,20,caja001,28,12,l08,robot 1,2,488,17,3,10,2
26/6/2023,6,18,caja003,52,3,a34,robot 2,0,360,145,4,12,5
26/06/2023,8,19,caja003,49,3,b16,robot 3,n/a,177,126,1,11,2
26/06/2023,6,14,caja002,41,12,k35,robot 4,2,161,76,7,8,6
26/06/2023,12,19,caja003,23,3,p04,robot 2,0,144,386,5,7,1
26/6/2023,9,20,caja004,64,3,n24,n/a,n/a,329,118,7,11,0
26/06/2023,12,20,caja001,27,12,h23,robot 3,1,189,258,5,8,5
26/06/2023,12,22,caja002,30,3,o20,robot 3,0,161,384,6,10,1
26/6/2023,5,20,caja002,73,3,d31,robot 3,2,353,151,10,15,3
26/06/2023,13,19,caja001,73,12,o04,robot 3,0,96,309,7,6,5
26/6/2023,8,23,caja001,64,3,l29,robot 2,n/a,408,24,2,15,4
26/06/2023,12,23,caja004,56,12,l23,robot 3,1,239,137,4,11,4
26/06/2023,6,20,caja002,25,3,q32,n/a,0,339,126,7,14,4
26/6/2023,11,23,caja001,7,3,d10,robot 3,1,76,167,3,12,4
26/6/2023,13,17,caja002,55,12,o13,robot 1,2,188,79,4,4,4
26/06/2023,9,17,caja002,68,3,q23,robot 1,0,143,153,6,8,3
26/06/2023,10,19,caja002,53,3,g32,robot 2,1,220,304,7,9,4
26/06/2023,12,15,na,88,3,c13,robot 1,2,283,261,5,3,3
26/6/2023,11,15,na,68,12,h29,robot 4,n/a,494,203,10,4,1
26/06/2023,6,23,caja004,79,12,c32,robot 1,n/a,166,66,8,17,4
26/6/2023,12,18,caja003,86,3,a32,robot 1,2,461,358,5,6,1
26/06/2023,11,22,caja003,83,3,f17,robot 1,n/a,389,316,10,11,5
26/06/2023,7,22,caja002,10,3,m34,robot 1,n/a,297,397,10,15,6
26/06/2023,8,14,caja001,59,12,c09,robot 1,1,411,124,10,6,3
26/6/2023,10,20,caja001,53,3,j12,robot 1,1,197,263,3,10,3
26/6/2023,6,22,caja004,29,12,e12,n/a,n/a,320,285,5,16,2
26/6/2023,11,22,caja001,100,12,d06,robot 3,n/a,277,463,9,11,5
26/06/2023,4,17,caja004,24,3,b26,robot 4,0,462,45,5,13,5
26/6/2023,11,21,caja001,94,12,d07,robot 1,1,267,217,1,10,4
26/06/2023,4,20,caja003,31,3,o14,n/a,2,165,26,9,16,4
26/06/2023,11,18,caja003,8,12,d19,robot 4,n/a,405,494,1,7,3
26/06/2023,13,20,caja001,9,12,e27,robot 1,2,264,407,5,7,2
26/06/2023,5,22,caja002,42,3,h37,robot 3,0,146,44,1,17,3
26/06/2023,4,20,caja002,10,3,m09,robot 3,0,427,205,3,16,3
26/06/2023,13,19,caja003,49,12,a26,robot 4,n/a,247,242,3,6,3
26/06/2023,8,21,caja003,63,12,a09,n/a,0,484,33,4,13,1
26/6/2023,6,15,caja004,14,12,h15,robot 3,1,26,161,4,9,0
26/06/2023,9,19,caja001,88,12,a19,robot 3,2,126,127,4,10,4
26/6/2023,8,15,caja002,42,3,k19,robot 2,1,157,492,9,7,1
26/06/2023,4,17,caja003,90,12,b33,n/a,n/a,485,79,9,13,4
26/06/2023,7,18,caja002,19,3,a32,robot 2,1,339,236,2,11,2
26/6/2023,5,20,caja004,88,3,p01,robot 4,0,103,369,8,15,3
26/06/2023,6,17,caja001,99,12,p27,n/a,0,165,88,4,11,4
26/6/2023,12,19,caja001,85,3,g13,robot 1,2,465,185,8,7,2
26/6/2023,9,16,caja003,12,12,h27,robot 3,1,432,137,5,7,5
26/06/2023,12,18,caja002,17,12,h37,robot 1,2,493,321,5,6,4
26/6/2023,4,14,caja001,25,12,j05,robot 4,1,252,265,5,10,1
